[1;34m[src/utils/log.c:28 init_log] Log is written to /home/wzr/NJU/ics/ics2023/am-kernels/kernels/demo/build/nemu-log.txt[0m
[1;34m[src/memory/paddr.c:56 init_mem] physical memory area [0x80000000, 0x87ffffff][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'serial' at [0xa00003f8, 0xa00003ff][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'rtc' at [0xa0000048, 0xa000004f][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'vgactl' at [0xa0000100, 0xa0000107][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'vmem' at [0xa1000000, 0xa10752ff][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'keyboard' at [0xa0000060, 0xa0000063][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'audio' at [0xa0000200, 0xa0000217][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'audio-sbuf' at [0xa1200000, 0xa120ffff][0m
[1;34m[src/monitor/monitor.c:59 load_img] The image is /home/wzr/NJU/ics/ics2023/am-kernels/kernels/demo/build/demo-riscv32-nemu.bin, size = 49732[0m
[1;34m[src/monitor/monitor.c:28 welcome] Trace: [1;32mON[0m[0m
[1;34m[src/monitor/monitor.c:29 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[src/monitor/monitor.c:32 welcome] Build time: 19:32:29, Nov  9 2023[0m
0x80000000: 00 00 04 13 addi	s0, zero, 0
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f74: 00 07 a7 03 lw	a4, 0(a5)
0x80002f78: fe 07 1a e3 bne	a4, zero, 0x80002f6c
0x80002f7c: 00 c7 a0 23 sw	a2, 0(a5)
0x80002f80: 00 47 87 93 addi	a5, a5, 4
0x80002f84: fe d7 98 e3 bne	a5, a3, 0x80002f74
0x80002f88: 0b 80 00 ef jal	ra, 0x80003040
0x80003040: 00 00 80 67 jalr	zero, 0(ra)
0x80002f8c: 05 00 00 ef jal	ra, 0x80002fdc
0x80002fdc: 00 00 80 67 jalr	zero, 0(ra)
0x80002f90: 19 c0 00 ef jal	ra, 0x8000312c
0x8000312c: 00 00 80 67 jalr	zero, 0(ra)
0x80002f94: 00 c1 20 83 lw	ra, 12(sp)
0x80002f98: 00 10 05 13 addi	a0, zero, 1
0x80002f9c: 01 01 01 13 addi	sp, sp, 16
0x80002fa0: 00 00 80 67 jalr	zero, 0(ra)
0x8000205c: 00 04 47 83 lbu	a5, 0(s0)
0x80002060: 00 70 07 13 addi	a4, zero, 7
0x80002064: fc f7 87 93 addi	a5, a5, -49
0x80002068: 0f f7 f7 93 andi	a5, a5, 255
0x8000206c: 08 f7 6e 63 bltu	a4, a5, 0x80002108
0x80002070: 00 00 37 17 auipc	a4, 3
0x80002074: 6e 07 07 13 addi	a4, a4, 1760
0x80002078: 00 27 97 93 slli	a5, a5, 2
0x8000207c: 00 e7 87 b3 add	a5, a5, a4
0x80002080: 00 07 a7 83 lw	a5, 0(a5)
0x80002084: 00 e7 87 b3 add	a5, a5, a4
0x80002088: 00 07 80 67 jalr	zero, 0(a5)
0x800020d0: 0a 80 00 ef jal	ra, 0x80002178
0x80002178: fb 01 01 13 addi	sp, sp, -80
0x8000217c: 00 c0 05 13 addi	a0, zero, 12
0x80002180: 04 11 26 23 sw	ra, 76(sp)
0x80002184: 04 81 24 23 sw	s0, 72(sp)
0x80002188: 04 91 22 23 sw	s1, 68(sp)
0x8000218c: 05 21 20 23 sw	s2, 64(sp)
0x80002190: 03 31 2e 23 sw	s3, 60(sp)
0x80002194: 03 41 2c 23 sw	s4, 56(sp)
0x80002198: 03 51 2a 23 sw	s5, 52(sp)
0x8000219c: 03 61 28 23 sw	s6, 48(sp)
0x800021a0: 03 71 26 23 sw	s7, 44(sp)
0x800021a4: 03 81 24 23 sw	s8, 40(sp)
0x800021a8: 03 91 22 23 sw	s9, 36(sp)
0x800021ac: 03 a1 20 23 sw	s10, 32(sp)
0x800021b0: 07 c0 10 ef jal	ra, 0x8000322c
0x8000322c: 00 00 56 97 auipc	a3, 5
0x80003230: 4c c6 86 93 addi	a3, a3, 1228
0x80003234: 00 c6 a6 03 lw	a2, 12(a3)
0x80003238: 00 75 07 93 addi	a5, a0, 7
0x8000323c: 00 00 57 17 auipc	a4, 5
0x80003240: 4c c7 07 13 addi	a4, a4, 1228
0x80003244: ff 87 f7 93 andi	a5, a5, -8
0x80003248: 00 07 25 83 lw	a1, 0(a4)
0x8000324c: 00 f6 07 b3 add	a5, a2, a5
0x80003250: 00 f6 a6 23 sw	a5, 12(a3)
0x80003254: 02 b7 e6 63 bltu	a5, a1, 0x80003280
0x80003258: 00 47 27 03 lw	a4, 4(a4)
0x8000325c: 02 e7 f2 63 bgeu	a5, a4, 0x80003280
0x80003260: 00 c7 8c 63 beq	a5, a2, 0x80003278
0x80003264: 00 06 07 93 addi	a5, a2, 0
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003268: 00 07 80 23 sb	zero, 0(a5)
0x8000326c: 00 c6 a7 03 lw	a4, 12(a3)
0x80003270: 00 17 87 93 addi	a5, a5, 1
0x80003274: fe f7 1a e3 bne	a4, a5, 0x80003268
0x80003278: 00 06 05 13 addi	a0, a2, 0
0x8000327c: 00 00 80 67 jalr	zero, 0(ra)
0x800021b4: 00 c0 06 13 addi	a2, zero, 12
0x800021b8: 00 00 05 93 addi	a1, zero, 0
0x800021bc: 00 05 04 93 addi	s1, a0, 0
0x800021c0: 00 00 04 13 addi	s0, zero, 0
0x800021c4: 7b d0 00 ef jal	ra, 0x80003180
0x80003180: 0f f5 f5 93 andi	a1, a1, 255
0x80003184: 00 05 07 93 addi	a5, a0, 0
0x80003188: 00 a6 07 33 add	a4, a2, a0
0x8000318c: 00 06 08 63 beq	a2, zero, 0x8000319c
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x80003190: 00 b7 80 23 sb	a1, 0(a5)
0x80003194: 00 17 87 93 addi	a5, a5, 1
0x80003198: fe e7 9c e3 bne	a5, a4, 0x80003190
0x8000319c: 00 00 80 67 jalr	zero, 0(ra)
0x800021c8: 00 00 9a 97 auipc	s5, 9
0x800021cc: 4d 8a 8a 93 addi	s5, s5, 1240
0x800021d0: 14 00 0a 13 addi	s4, zero, 320
0x800021d4: 00 10 09 93 addi	s3, zero, 1
0x800021d8: 0c 80 09 13 addi	s2, zero, 200
0x800021dc: 00 81 26 23 sw	s0, 12(sp)
